Hungary, https://en.wikipedia.org/wiki/Hungary, Budapest, https://en.wikipedia.org/wiki/Budapest, https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Flag_of_Hungary.svg/23px-Flag_of_Hungary.svg.png, 23, 12, See also: List of historical capitals of Hungary
Iceland, https://en.wikipedia.org/wiki/Iceland, Reykjavík, https://en.wikipedia.org/wiki/Reykjav%C3%ADk, https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Flag_of_Iceland.svg/21px-Flag_of_Iceland.svg.png, 21, 15, 
India, https://en.wikipedia.org/wiki/India, New Delhi, https://en.wikipedia.org/wiki/New_Delhi, https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png, 23, 15, 	Kolkata was the capital of India until 1911 during the British Raj.
Indonesia, https://en.wikipedia.org/wiki/Indonesia, Jakarta, https://en.wikipedia.org/wiki/Jakarta, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Indonesia.svg/23px-Flag_of_Indonesia.svg.png, 23, 15, A new purpose-built city named Nusantara in Kalimantan is planned to replace Jakarta as the national capital from the mid-2020s.[1]
Iran, https://en.wikipedia.org/wiki/Iran, Tehran, https://en.wikipedia.org/wiki/Tehran, https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Flag_of_Iran.svg/23px-Flag_of_Iran.svg.png, 23, 13, 
Iraq, https://en.wikipedia.org/wiki/Iraq, Baghdad, https://en.wikipedia.org/wiki/Baghdad, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Flag_of_Iraq.svg/23px-Flag_of_Iraq.svg.png, 23, 15, 
Ireland, https://en.wikipedia.org/wiki/Republic_of_Ireland, Dublin, https://en.wikipedia.org/wiki/Dublin, https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Flag_of_Ireland.svg/23px-Flag_of_Ireland.svg.png, 23, 12, 
Isle of Man, https://en.wikipedia.org/wiki/Isle_of_Man, Douglas, https://en.wikipedia.org/wiki/Douglas, https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_the_Isle_of_Man.svg/23px-Flag_of_the_Isle_of_Man.svg.png, 23, 12, 	British Crown Dependency.
Israel, https://en.wikipedia.org/wiki/Israel, Jerusalem, https://en.wikipedia.org/wiki/Jerusalem, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Israel.svg/21px-Flag_of_Israel.svg.png, 21, 15, he Jerusalem Law states that "Jerusalem, complete and united, is the capital of Israel" and the city serves as the seat of the Israeli government and its institution
Italy, https://en.wikipedia.org/wiki/Italy, Rome, https://en.wikipedia.org/wiki/Rome, https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/23px-Flag_of_Italy.svg.png, 23, 15, 
Ivory Coast, https://en.wikipedia.org/wiki/Ivory_Coast, Yamoussoukro, https://en.wikipedia.org/wiki/Yamoussoukro, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg/23px-Flag_of_C%C3%B4te_d%27Ivoire.svg.png, 23, 15, 
Jamaica, https://en.wikipedia.org/wiki/Jamaica, Kingston, https://en.wikipedia.org/wiki/Kingston_Jamaica, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_Jamaica.svg/23px-Flag_of_Jamaica.svg.png, 23, 12, 
Japan, https://en.wikipedia.org/wiki/Japan, Tokyo, https://en.wikipedia.org/wiki/Tokyo, https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/23px-Flag_of_Japan.svg.png, 23, 15, See also: Capital of Japan
Jersey, https://en.wikipedia.org/wiki/Jersey, St. Helier, https://en.wikipedia.org/wiki/St._Helier, https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Flag_of_Jersey.svg/23px-Flag_of_Jersey.svg.png, 23, 14, 	British Crown Dependency.
Jordan, https://en.wikipedia.org/wiki/Jordan, Amman, https://en.wikipedia.org/wiki/Amman, https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Flag_of_Jordan.svg/23px-Flag_of_Jordan.svg.png, 23, 12, 
Kazakhstan, https://en.wikipedia.org/wiki/Kazakhstan, Astana, https://en.wikipedia.org/wiki/Astana, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Kazakhstan.svg/23px-Flag_of_Kazakhstan.svg.png, 23, 12, 
Kenya, https://en.wikipedia.org/wiki/Kenya, Nairobi, https://en.wikipedia.org/wiki/Nairobi, https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Kenya.svg/23px-Flag_of_Kenya.svg.png, 23, 15, 
Kiribati, https://en.wikipedia.org/wiki/Kiribati, South Tarawa, https://en.wikipedia.org/wiki/South_Tarawa, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Kiribati.svg/23px-Flag_of_Kiribati.svg.png, 23, 12, South Tarawa is a settlement on the atoll of Tarawa.
Kosovo, https://en.wikipedia.org/wiki/Kosovo, Pristina, https://en.wikipedia.org/wiki/Pristina, https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Flag_of_Kosovo.svg/21px-Flag_of_Kosovo.svg.png, 21, 15, De facto independent state that is recognized by 114 UN member states and by Taiwan. Claimed in whole by the Republic of Serbia as part of its Autonomous Province of Kosovo and Metohija. The Republic of Kosovo has de facto control over most of the territory, with limited control in North Kosovo.
Kuwait, https://en.wikipedia.org/wiki/Kuwait, Kuwait City, https://en.wikipedia.org/wiki/Kuwait_City, https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Flag_of_Kuwait.svg/23px-Flag_of_Kuwait.svg.png, 23, 12, 
Kyrgyzstan, https://en.wikipedia.org/wiki/Kyrgyzstan, Bishkek, https://en.wikipedia.org/wiki/Bishkek, https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Kyrgyzstan.svg/23px-Flag_of_Kyrgyzstan.svg.png, 23, 14, 
Laos, https://en.wikipedia.org/wiki/Laos, Vientiane, https://en.wikipedia.org/wiki/Vientiane, https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Flag_of_Laos.svg/23px-Flag_of_Laos.svg.png, 23, 15, 
Latvia, https://en.wikipedia.org/wiki/Latvia, Riga, https://en.wikipedia.org/wiki/Riga, https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Latvia.svg/23px-Flag_of_Latvia.svg.png, 23, 12, 
Lebanon, https://en.wikipedia.org/wiki/Lebanon, Beirut, https://en.wikipedia.org/wiki/Beirut, https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Flag_of_Lebanon.svg/23px-Flag_of_Lebanon.svg.png, 23, 15, 
Lesotho, https://en.wikipedia.org/wiki/Lesotho, Maseru, https://en.wikipedia.org/wiki/Maseru, https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Flag_of_Lesotho.svg/23px-Flag_of_Lesotho.svg.png, 23, 15, 	Overseas collectivity of France.
Liberia, https://en.wikipedia.org/wiki/Liberia, Monrovia, https://en.wikipedia.org/wiki/Monrovia, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Liberia.svg/23px-Flag_of_Liberia.svg.png, 23, 12, 
Libya, https://en.wikipedia.org/wiki/Libya, Tripoli, https://en.wikipedia.org/wiki/Tripoli_Libya, https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Libya.svg/23px-Flag_of_Libya.svg.png, 23, 12, 
Liechtenstein, https://en.wikipedia.org/wiki/Liechtenstein, Vaduz, https://en.wikipedia.org/wiki/Vaduz, https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Flag_of_Liechtenstein.svg/23px-Flag_of_Liechtenstein.svg.png, 23, 14, 
Lithuania, https://en.wikipedia.org/wiki/Lithuania, Vilnius, https://en.wikipedia.org/wiki/Vilnius, https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Lithuania.svg/23px-Flag_of_Lithuania.svg.png, 23, 14, 
Luxembourg, https://en.wikipedia.org/wiki/Luxembourg, Luxembourg, https://en.wikipedia.org/wiki/Luxembourg_(city), https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/23px-Flag_of_Luxembourg.svg.png, 23, 14, 
Madagascar, https://en.wikipedia.org/wiki/Madagascar, Antananarivo, https://en.wikipedia.org/wiki/Antananarivo, https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Madagascar.svg/23px-Flag_of_Madagascar.svg.png, 23, 15, Ankara replaced Istanbul as the capital of the newly-formed Republic of Turkey in 1923, after the Turkish War of Independence. Istanbul was the capital of Turkey's predecessor, the Ottoman Empire.
Malawi, https://en.wikipedia.org/wiki/Malawi, Lilongwe, https://en.wikipedia.org/wiki/Lilongwe, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Flag_of_Malawi.svg/23px-Flag_of_Malawi.svg.png, 23, 15, 
Malaysia, https://en.wikipedia.org/wiki/Malaysia, Kuala Lumpur, https://en.wikipedia.org/wiki/Kuala_Lumpur, https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Flag_of_Malaysia.svg/23px-Flag_of_Malaysia.svg.png, 23, 12, 
Maldives, https://en.wikipedia.org/wiki/Maldives, Malé, https://en.wikipedia.org/wiki/Mal%C3%A9, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Maldives.svg/23px-Flag_of_Maldives.svg.png, 23, 15, 
Mali, https://en.wikipedia.org/wiki/Mali, Bamako, https://en.wikipedia.org/wiki/Bamako, https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Mali.svg/23px-Flag_of_Mali.svg.png, 23, 15, 
Malta, https://en.wikipedia.org/wiki/Malta, Valletta, https://en.wikipedia.org/wiki/Valletta, https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Malta.svg/23px-Flag_of_Malta.svg.png, 23, 15, 
Marshall Islands, https://en.wikipedia.org/wiki/Marshall_Islands, Majuro, https://en.wikipedia.org/wiki/Majuro, https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Flag_of_the_Marshall_Islands.svg/23px-Flag_of_the_Marshall_Islands.svg.png, 23, 12, Self-governing in free association with the United States. The seat of government is at Delap-Uliga-Djarrit, a settlement on the atoll of Majuro.
Mauritania, https://en.wikipedia.org/wiki/Mauritania, Nouakchott, https://en.wikipedia.org/wiki/Nouakchott, https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Flag_of_Mauritania.svg/23px-Flag_of_Mauritania.svg.png, 23, 15, 
Mauritius, https://en.wikipedia.org/wiki/Mauritius, Port Louis, https://en.wikipedia.org/wiki/Port_Louis, https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Flag_of_Mauritius.svg/23px-Flag_of_Mauritius.svg.png, 23, 15, 
Mexico, https://en.wikipedia.org/wiki/Mexico, Mexico City, https://en.wikipedia.org/wiki/Mexico_City, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Flag_of_Mexico.svg/23px-Flag_of_Mexico.svg.png, 23, 13, 
Micronesia, https://en.wikipedia.org/wiki/Federated_States_of_Micronesia, Palikir, https://en.wikipedia.org/wiki/Palikir, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Flag_of_the_Federated_States_of_Micronesia.svg/23px-Flag_of_the_Federated_States_of_Micronesia.svg.png, 23, 12, Self-governing in free association with the United States. Kolonia is the former capital; and Australia, China, Japan and the United States retain embassies there. Sub-divisions of  Yap  Chuuk  Pohnpei  Kosrae.
Moldova, https://en.wikipedia.org/wiki/Moldova, Chișinău, https://en.wikipedia.org/wiki/Chi%C8%99in%C4%83u, https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Flag_of_Moldova.svg/23px-Flag_of_Moldova.svg.png, 23, 12, 
Monaco, https://en.wikipedia.org/wiki/Monaco, Monaco, https://en.wikipedia.org/wiki/Municipality_of_Monaco, https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Flag_of_Monaco.svg/19px-Flag_of_Monaco.svg.png, 19, 15,  City-state. The Principality of Monaco does not have an official capital designated in its constitution; however, the Commune of Monaco, the country's only commune, is coterminous with the nation, making it the de facto capital.
Mongolia, https://en.wikipedia.org/wiki/Mongolia, Ulaanbaatar, https://en.wikipedia.org/wiki/Ulaanbaatar, https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Flag_of_Mongolia.svg/23px-Flag_of_Mongolia.svg.png, 23, 12, 
Montenegro, https://en.wikipedia.org/wiki/Montenegro, Podgorica, https://en.wikipedia.org/wiki/Podgorica, https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Flag_of_Montenegro.svg/23px-Flag_of_Montenegro.svg.png, 23, 12, 
Montserrat, https://en.wikipedia.org/wiki/Montserrat, Plymouth, https://en.wikipedia.org/wiki/Plymouth, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Flag_of_Montserrat.svg/23px-Flag_of_Montserrat.svg.png, 23, 12,  British Overseas Territory. Plymouth was abandoned after the eruption of the Soufriere Hills volcano in 1997. Government offices since then have been moved to Brades, which is in the northwestern part of Montserrat.
Morocco, https://en.wikipedia.org/wiki/Morocco, Rabat, https://en.wikipedia.org/wiki/Rabat, https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Flag_of_Morocco.svg/23px-Flag_of_Morocco.svg.png, 23, 15, 
Mozambique, https://en.wikipedia.org/wiki/Mozambique, Maputo, https://en.wikipedia.org/wiki/Maputo, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Flag_of_Mozambique.svg/23px-Flag_of_Mozambique.svg.png, 23, 15, 
Myanmar, https://en.wikipedia.org/wiki/Myanmar, Naypyidaw, https://en.wikipedia.org/wiki/Naypyidaw, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Flag_of_Myanmar.svg/23px-Flag_of_Myanmar.svg.png, 23, 15, Yangon was the capital until 2006.[10] See also: List of capitals of Myanmar
Namibia, https://en.wikipedia.org/wiki/Namibia, Windhoek, https://en.wikipedia.org/wiki/Windhoek, https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flag_of_Namibia.svg/23px-Flag_of_Namibia.svg.png, 23, 15, 
Nauru, https://en.wikipedia.org/wiki/Nauru, Yaren, https://en.wikipedia.org/wiki/Yaren_District, https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Flag_of_Nauru.svg/23px-Flag_of_Nauru.svg.png, 23, 12, Nauru has no official capital; however, the government offices are in Yaren.
Nepal, https://en.wikipedia.org/wiki/Nepal, Kathmandu, https://en.wikipedia.org/wiki/Kathmandu, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Flag_of_Nepal.svg/16px-Flag_of_Nepal.svg.png, 16, 20, 
Netherlands, https://en.wikipedia.org/wiki/Netherlands, Amsterdam, https://en.wikipedia.org/wiki/Amsterdam, https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/23px-Flag_of_the_Netherlands.svg.png, 23, 15, The Dutch constitution refers to Amsterdam as the "capital". Also of the public bodies of:  Bonaire Saba and  Sint Eustatius. The Hague (de facto)	The Dutch government is located in The Hague, which also hosts the monarch, government ministries judiciary and diplomatic missions.
New Caledonia, https://en.wikipedia.org/wiki/New_Caledonia, Nouméa, https://en.wikipedia.org/wiki/Noum%C3%A9a, https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Flag_of_FLNKS.svg/23px-Flag_of_FLNKS.svg.png, 23, 12, 	Overseas territory of France.
New Zealand, https://en.wikipedia.org/wiki/New_Zealand, Wellington, https://en.wikipedia.org/wiki/Wellington, https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/23px-Flag_of_New_Zealand.svg.png, 23, 12, Since 1865. Wellington is New Zealand's third capital. See also: Capital of New Zealand.
Nicaragua, https://en.wikipedia.org/wiki/Nicaragua, Managua, https://en.wikipedia.org/wiki/Managua, https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Flag_of_Nicaragua.svg/23px-Flag_of_Nicaragua.svg.png, 23, 14, 
Niger, https://en.wikipedia.org/wiki/Niger, Niamey, https://en.wikipedia.org/wiki/Niamey, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Flag_of_Niger.svg/18px-Flag_of_Niger.svg.png, 18, 15, 
Nigeria, https://en.wikipedia.org/wiki/Nigeria, Abuja, https://en.wikipedia.org/wiki/Abuja, https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Flag_of_Nigeria.svg/23px-Flag_of_Nigeria.svg.png, 23, 12, Lagos was the capital from 1914 to 1991.
Niue, https://en.wikipedia.org/wiki/Niue, Alofi, https://en.wikipedia.org/wiki/Alofi, https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Flag_of_Niue.svg/23px-Flag_of_Niue.svg.png, 23, 12, Self-governing in free association with New Zealand.
Norfolk Island, https://en.wikipedia.org/wiki/Norfolk_Island, Kingston, https://en.wikipedia.org/wiki/Kingston_Norfolk_Island, https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Norfolk_Island.svg/23px-Flag_of_Norfolk_Island.svg.png, 23, 12, 	External territory of Australia.
North Korea, https://en.wikipedia.org/wiki/North_Korea, Pyongyang, https://en.wikipedia.org/wiki/Pyongyang, https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Flag_of_North_Korea.svg/23px-Flag_of_North_Korea.svg.png, 23, 12, 
North Macedonia, https://en.wikipedia.org/wiki/North_Macedonia, Skopje, https://en.wikipedia.org/wiki/Skopje, https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Flag_of_North_Macedonia.svg/23px-Flag_of_North_Macedonia.svg.png, 23, 12, 
Northern Cyprus, https://en.wikipedia.org/wiki/Northern_Cyprus, Nicosia,https://en.wikipedia.org/wiki/Nicosia, https//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Flag_of_the_Turkish_Republic_of_Northern_Cyprus.svg/23px-Flag_of_the_Turkish_Republic_of_Northern_Cyprus.svg.png, 23, 15, See also: List of divided cities[
Northern Ireland, https://en.wikipedia.org/wiki/Northern_Ireland, Belfast, https://en.wikipedia.org/wiki/Belfast, https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Flag_of_Northern_Ireland_%281953%E2%80%931972%29.svg/23px-Flag_of_Northern_Ireland_%281953%E2%80%931972%29.svg.png, 23, 12, 
Northern Mariana Islands, https://en.wikipedia.org/wiki/Northern_Mariana_Islands, Saipan, https://en.wikipedia.org/wiki/Saipan, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Flag_of_the_Northern_Mariana_Islands.svg/23px-Flag_of_the_Northern_Mariana_Islands.svg.png, 23, 12,  Territory of the United States. The seat of government is at Capitol Hill, a settlement on the island of Saipan.
Norway, https://en.wikipedia.org/wiki/Norway, Oslo, https://en.wikipedia.org/wiki/Oslo, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/21px-Flag_of_Norway.svg.png, 21, 15, See also: List of historical capitals of Norway
Oman, https://en.wikipedia.org/wiki/Oman, Muscat, https://en.wikipedia.org/wiki/Muscat_Oman, https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Flag_of_Oman.svg/23px-Flag_of_Oman.svg.png, 23, 12, 
Pakistan, https://en.wikipedia.org/wiki/Pakistan, Islamabad, https://en.wikipedia.org/wiki/Islamabad, https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Flag_of_Pakistan.svg/23px-Flag_of_Pakistan.svg.png, 23, 15,  Pakistan	Karachi was selected as the first capital of Pakistan and served as such until the capital was shifted to Rawalpindi in 1958. Rawalpindi served as an interim capital for almost a decade until the construction of Islamabad was complete.
Palau, https://en.wikipedia.org/wiki/Palau, Ngerulmud, https://en.wikipedia.org/wiki/Ngerulmud, https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Palau.svg/23px-Flag_of_Palau.svg.png, 23, 14, Self-governing in free association with the United States. Koror City was the capital of Palau until 2006.
Palestine, https://en.wikipedia.org/wiki/State_of_Palestine, Ramallah, https://en.wikipedia.org/wiki/Ramallah, https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flag_of_Palestine.svg/23px-Flag_of_Palestine.svg.png, 23, 12, Jerusalem. Most countries currently maintain their embassies in and around Tel Aviv. The United States recognized Jerusalem as the capital and moved its embassy there in May 2018.[3] Many countries officially adhere to the proposal that Jerusalem have international status, as called for in the 1947 Partition Plan. United Nations Security Council Resolution 478 declared the Jerusalem Law "null and void" and called on member states to withdraw their diplomatic missions from Jerusalem. Most countries currently maintain their embassies in and around Tel Aviv. The United States recognized Jerusalem as the capital and moved its embassy there in May 2018. Many countries officially adhere to the proposal that Jerusalem have international status, as called for in the 1947 Partition Plan.
Panama, https://en.wikipedia.org/wiki/Panama, Panama City, https://en.wikipedia.org/wiki/Panama_City, https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Flag_of_Panama.svg/23px-Flag_of_Panama.svg.png, 23, 15, 
Papua New Guinea, https://en.wikipedia.org/wiki/Papua_New_Guinea, Port Moresby, https://en.wikipedia.org/wiki/Port_Moresby, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Flag_of_Papua_New_Guinea.svg/20px-Flag_of_Papua_New_Guinea.svg.png, 20, 15, 
Paraguay, https://en.wikipedia.org/wiki/Paraguay, Asunción, https://en.wikipedia.org/wiki/Asunci%C3%B3n, https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Flag_of_Paraguay.svg/23px-Flag_of_Paraguay.svg.png, 23, 13, 
Peru, https://en.wikipedia.org/wiki/Peru, Lima, https://en.wikipedia.org/wiki/Lima, https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Flag_of_Peru_%28state%29.svg/23px-Flag_of_Peru_%28state%29.svg.png, 23, 15,  Peru	Cusco is declared the "Historical Capital" (Spanish: Capital Historica), a merely symbolic statement, by Article 49 of the Peruvian Constitution. Arequipa is dubbed the "Legal Capital" of Peru for being the seat of the Constitutional Court.
Philippines, https://en.wikipedia.org/wiki/Philippines, Manila, https://en.wikipedia.org/wiki/Manila, https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Flag_of_the_Philippines.svg/23px-Flag_of_the_Philippines.svg.png, 23, 12, 
Pitcairn Islands, https://en.wikipedia.org/wiki/Pitcairn_Islands, Adamstown, https://en.wikipedia.org/wiki/Adamstown_Pitcairn_Islands, https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Flag_of_the_Pitcairn_Islands.svg/23px-Flag_of_the_Pitcairn_Islands.svg.png, 23, 12, 	British Overseas Territory.
Poland, https://en.wikipedia.org/wiki/Poland, Warsaw, https://en.wikipedia.org/wiki/Warsaw, https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Flag_of_Poland.svg/23px-Flag_of_Poland.svg.png, 23, 14, 
Portugal, https://en.wikipedia.org/wiki/Portugal, Lisbon, https://en.wikipedia.org/wiki/Lisbon, https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Portugal.svg/23px-Flag_of_Portugal.svg.png, 23, 15, 
Puerto Rico, https://en.wikipedia.org/wiki/Puerto_Rico, San Juan, https://en.wikipedia.org/wiki/San_Juan_Puerto_Rico, https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Flag_of_Puerto_Rico.svg/23px-Flag_of_Puerto_Rico.svg.png, 23, 15, 	Territory of the United States.
Qatar, https://en.wikipedia.org/wiki/Qatar, Doha, https://en.wikipedia.org/wiki/Doha, https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Flag_of_Qatar.svg/23px-Flag_of_Qatar.svg.png, 23, 9, 
Romania, https://en.wikipedia.org/wiki/Romania, Bucharest, https://en.wikipedia.org/wiki/Bucharest, https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Romania.svg/23px-Flag_of_Romania.svg.png, 23, 15, 
Russia, https://en.wikipedia.org/wiki/Russia, Moscow, https://en.wikipedia.org/wiki/Moscow, https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png, 23, 15, 
Rwanda, https://en.wikipedia.org/wiki/Rwanda, Kigali, https://en.wikipedia.org/wiki/Kigali, https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Flag_of_Rwanda.svg/23px-Flag_of_Rwanda.svg.png, 23, 15, 
Saint Barthélemy, https://en.wikipedia.org/wiki/Saint_Barth%C3%A9lemy, Gustavia, https://en.wikipedia.org/wiki/Gustavia_Saint_Barth%C3%A9lemy, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Flag_of_Saint_Barth%C3%A9lemy_%28Local%29.svg/23px-Flag_of_Saint_Barth%C3%A9lemy_%28Local%29.svg.png, 23, 15,  Overseas collectivity of France.
Saint Helena, https://en.wikipedia.org/wiki/Saint_Helena, Jamestown, https://en.wikipedia.org/wiki/Jamestown_Saint_Helena, https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flag_of_Saint_Helena.svg/23px-Flag_of_Saint_Helena.svg.png, 23, 12, Part of the British Overseas Territory of Saint Helena, Ascension and Tristan da Cunha.
Saint Kitts and Nevis, https://en.wikipedia.org/wiki/Saint_Kitts_and_Nevis, Basseterre, https://en.wikipedia.org/wiki/Basseterre, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_Saint_Kitts_and_Nevis.svg/23px-Flag_of_Saint_Kitts_and_Nevis.svg.png, 23, 15, 
Saint Lucia, https://en.wikipedia.org/wiki/Saint_Lucia, Castries, https://en.wikipedia.org/wiki/Castries, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Saint_Lucia.svg/23px-Flag_of_Saint_Lucia.svg.png, 23, 12, 
Saint Martin, https://en.wikipedia.org/wiki/Collectivity_of_Saint_Martin, Marigot, https://en.wikipedia.org/wiki/Marigot_Saint_Martin, https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/23px-Flag_of_France.svg.png, 23, 15, 
Saint Pierre and Miquelon, https://en.wikipedia.org/wiki/Saint_Pierre_and_Miquelon, St. Pierre, https://en.wikipedia.org/wiki/St._Pierre_Saint-Pierre_and_Miquelon, https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Flag_of_Saint-Pierre_and_Miquelon.svg/23px-Flag_of_Saint-Pierre_and_Miquelon.svg.png, 23, 15, 	Overseas collectivity of France.
Saint Vincent and the Grenadines, https://en.wikipedia.org/wiki/Saint_Vincent_and_the_Grenadines, Kingstown, https://en.wikipedia.org/wiki/Kingstown_Saint_Vincent_and_the_Grenadines, https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Flag_of_Saint_Vincent_and_the_Grenadines.svg/23px-Flag_of_Saint_Vincent_and_the_Grenadines.svg.png, 23, 15, 
Samoa, https://en.wikipedia.org/wiki/Samoa, Apia, https://en.wikipedia.org/wiki/Apia, https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Flag_of_Samoa.svg/23px-Flag_of_Samoa.svg.png, 23, 12, 
San Marino, https://en.wikipedia.org/wiki/San_Marino, San Marino, https://en.wikipedia.org/wiki/City_of_San_Marino, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Flag_of_San_Marino.svg/20px-Flag_of_San_Marino.svg.png, 20, 15, 
Saudi Arabia, https://en.wikipedia.org/wiki/Saudi_Arabia, Riyadh, https://en.wikipedia.org/wiki/Riyadh, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Flag_of_Saudi_Arabia.svg/23px-Flag_of_Saudi_Arabia.svg.png, 23, 15, 
