Hungary, Hungary, https://en.wikipedia.org/wiki/Hungary, https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Flag_of_Hungary.svg/23px-Flag_of_Hungary.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Flag_of_Hungary.svg/800px-Flag_of_Hungary.svg.png, 800, 400 
Iceland, Iceland, https://en.wikipedia.org/wiki/Iceland, https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Flag_of_Iceland.svg/21px-Flag_of_Iceland.svg.png, 21, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Flag_of_Iceland.svg/800px-Flag_of_Iceland.svg.png, 800, 576 
India, Republic of India, https://en.wikipedia.org/wiki/India, https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/800px-Flag_of_India.svg.png, 800, 533 
Indonesia, Republic of Indonesia, https://en.wikipedia.org/wiki/Indonesia, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Indonesia.svg/23px-Flag_of_Indonesia.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Indonesia.svg/800px-Flag_of_Indonesia.svg.png, 800, 533 
Iran, Islamic Republic of Iran, https://en.wikipedia.org/wiki/Islamic_Republic_of_Iran, https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Flag_of_Iran.svg/23px-Flag_of_Iran.svg.png, 23, 13, https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Flag_of_Iran.svg/640px-Flag_of_Iran.svg.png, 640, 366 
Iraq, Republic of Iraq, https://en.wikipedia.org/wiki/Iraq, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Flag_of_Iraq.svg/23px-Flag_of_Iraq.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Flag_of_Iraq.svg/800px-Flag_of_Iraq.svg.png, 800, 533 
Ireland, Republic of Ireland, https://en.wikipedia.org/wiki/Republic_of_Ireland, https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Flag_of_Ireland.svg/23px-Flag_of_Ireland.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Flag_of_Ireland.svg/800px-Flag_of_Ireland.svg.png, 800, 400 
Israel, State of Israel, https://en.wikipedia.org/wiki/Israel, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Israel.svg/21px-Flag_of_Israel.svg.png, 21, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Israel.svg/800px-Flag_of_Israel.svg.png, 800, 582 
Italy, Italian Republic, https://en.wikipedia.org/wiki/Italy, https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/23px-Flag_of_Italy.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/800px-Flag_of_Italy.svg.png, 800, 533 
Jamaica, Jamaica, https://en.wikipedia.org/wiki/Jamaica, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_Jamaica.svg/23px-Flag_of_Jamaica.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_Jamaica.svg/800px-Flag_of_Jamaica.svg.png, 800, 400 
Japan, Japan, https://en.wikipedia.org/wiki/Japan, https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/23px-Flag_of_Japan.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/800px-Flag_of_Japan.svg.png, 800, 533 
Jordan, Hashemite Kingdom of Jordan, https://en.wikipedia.org/wiki/Jordan, https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Flag_of_Jordan.svg/23px-Flag_of_Jordan.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Flag_of_Jordan.svg/800px-Flag_of_Jordan.svg.png, 800, 400 
Kazakhstan, Republic of Kazakhstan, https://en.wikipedia.org/wiki/Kazakhstan, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Kazakhstan.svg/23px-Flag_of_Kazakhstan.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Kazakhstan.svg/800px-Flag_of_Kazakhstan.svg.png, 800, 400 
Kenya, Republic of Kenya, https://en.wikipedia.org/wiki/Kenya, https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Kenya.svg/23px-Flag_of_Kenya.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Kenya.svg/800px-Flag_of_Kenya.svg.png, 800, 533 
Kiribati, Republic of Kiribati, https://en.wikipedia.org/wiki/Kiribati, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Kiribati.svg/23px-Flag_of_Kiribati.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Kiribati.svg/800px-Flag_of_Kiribati.svg.png, 800, 400 
Kuwait, State of Kuwait, https://en.wikipedia.org/wiki/Kuwait, https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Flag_of_Kuwait.svg/23px-Flag_of_Kuwait.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Flag_of_Kuwait.svg/800px-Flag_of_Kuwait.svg.png, 800, 400 
Kyrgyzstan, Kyrgyz Republic, https://en.wikipedia.org/wiki/Kyrgyzstan, https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Kyrgyzstan.svg/23px-Flag_of_Kyrgyzstan.svg.png, 23, 14, https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Kyrgyzstan.svg/800px-Flag_of_Kyrgyzstan.svg.png, 800, 480 
Laos, Lao People's Democratic Republic, https://en.wikipedia.org/wiki/Lao_People%27s_Democratic_Republic, https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Flag_of_Laos.svg/23px-Flag_of_Laos.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Flag_of_Laos.svg/800px-Flag_of_Laos.svg.png, 800, 533 
Latvia, Republic of Latvia, https://en.wikipedia.org/wiki/Latvia, https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Latvia.svg/23px-Flag_of_Latvia.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Latvia.svg/800px-Flag_of_Latvia.svg.png, 800, 400 
Lebanon, Republic of Lebanon, https://en.wikipedia.org/wiki/Lebanon, https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Flag_of_Lebanon.svg/23px-Flag_of_Lebanon.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Flag_of_Lebanon.svg/800px-Flag_of_Lebanon.svg.png, 800, 533 
Lesotho, Kingdom of Lesotho, https://en.wikipedia.org/wiki/Lesotho, https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Flag_of_Lesotho.svg/23px-Flag_of_Lesotho.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Flag_of_Lesotho.svg/800px-Flag_of_Lesotho.svg.png, 800, 533 
Liberia, Republic of Liberia, https://en.wikipedia.org/wiki/Liberia, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Liberia.svg/23px-Flag_of_Liberia.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Liberia.svg/800px-Flag_of_Liberia.svg.png, 800, 421 
Libya, State of Libya, https://en.wikipedia.org/wiki/Libya, https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Libya.svg/23px-Flag_of_Libya.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Libya.svg/800px-Flag_of_Libya.svg.png, 800, 400 
Liechtenstein, Principality of Liechtenstein, https://en.wikipedia.org/wiki/Liechtenstein, https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Flag_of_Liechtenstein.svg/23px-Flag_of_Liechtenstein.svg.png, 23, 14, https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Flag_of_Liechtenstein.svg/800px-Flag_of_Liechtenstein.svg.png, 800, 480 
Lithuania, Republic of Lithuania, https://en.wikipedia.org/wiki/Lithuania, https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Lithuania.svg/23px-Flag_of_Lithuania.svg.png, 23, 14, https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Lithuania.svg/800px-Flag_of_Lithuania.svg.png, 800, 480 
Luxembourg, Grand Duchy of Luxembourg, https://en.wikipedia.org/wiki/Luxembourg, https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/23px-Flag_of_Luxembourg.svg.png, 23, 14, https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/800px-Flag_of_Luxembourg.svg.png, 800, 480 
Madagascar, Republic of Madagascar, https://en.wikipedia.org/wiki/Madagascar, https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Madagascar.svg/23px-Flag_of_Madagascar.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Madagascar.svg/800px-Flag_of_Madagascar.svg.png, 800, 533 
Malawi, Republic of Malawi, https://en.wikipedia.org/wiki/Malawi, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Flag_of_Malawi.svg/23px-Flag_of_Malawi.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Flag_of_Malawi.svg/800px-Flag_of_Malawi.svg.png, 800, 533 
Malaysia, Malaysia, https://en.wikipedia.org/wiki/Malaysia, https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Flag_of_Malaysia.svg/23px-Flag_of_Malaysia.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Flag_of_Malaysia.svg/800px-Flag_of_Malaysia.svg.png, 800, 400 
Maldives, Republic of Maldives, https://en.wikipedia.org/wiki/Maldives, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Maldives.svg/23px-Flag_of_Maldives.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Maldives.svg/720px-Flag_of_Maldives.svg.png, 720, 480 
Mali, Republic of Mali, https://en.wikipedia.org/wiki/Mali, https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Mali.svg/23px-Flag_of_Mali.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Mali.svg/800px-Flag_of_Mali.svg.png, 800, 533 
Malta, Republic of Malta, https://en.wikipedia.org/wiki/Malta, https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Malta.svg/23px-Flag_of_Malta.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Malta.svg/800px-Flag_of_Malta.svg.png, 800, 533 
Marshall Islands, Republic of the Marshall Islands, https://en.wikipedia.org/wiki/Marshall_Islands, https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Flag_of_the_Marshall_Islands.svg/23px-Flag_of_the_Marshall_Islands.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Flag_of_the_Marshall_Islands.svg/800px-Flag_of_the_Marshall_Islands.svg.png, 800, 421 
Mauritania, Islamic Republic of Mauritania, https://en.wikipedia.org/wiki/Mauritania, https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Flag_of_Mauritania.svg/23px-Flag_of_Mauritania.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Flag_of_Mauritania.svg/800px-Flag_of_Mauritania.svg.png, 800, 533 
Mauritius, Republic of Mauritius, https://en.wikipedia.org/wiki/Mauritius, https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Flag_of_Mauritius.svg/23px-Flag_of_Mauritius.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Flag_of_Mauritius.svg/800px-Flag_of_Mauritius.svg.png, 800, 533 
Mexico, United Mexican States, https://en.wikipedia.org/wiki/Mexico, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Flag_of_Mexico.svg/23px-Flag_of_Mexico.svg.png, 23, 13, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Flag_of_Mexico.svg/800px-Flag_of_Mexico.svg.png, 800, 457 
Micronesia, Federated States of Micronesia, https://en.wikipedia.org/wiki/Federated_States_of_Micronesia, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Flag_of_the_Federated_States_of_Micronesia.svg/23px-Flag_of_the_Federated_States_of_Micronesia.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Flag_of_the_Federated_States_of_Micronesia.svg/760px-Flag_of_the_Federated_States_of_Micronesia.svg.png, 760, 400 
Moldova, Republic of Moldova, https://en.wikipedia.org/wiki/Republic_of_Moldova, https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Flag_of_Moldova.svg/23px-Flag_of_Moldova.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Flag_of_Moldova.svg/800px-Flag_of_Moldova.svg.png, 800, 400 
Monaco, Principality of Monaco, https://en.wikipedia.org/wiki/Monaco, https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Flag_of_Monaco.svg/19px-Flag_of_Monaco.svg.png, 19, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Flag_of_Monaco.svg/750px-Flag_of_Monaco.svg.png, 750, 600 
Mongolia, Mongolia, https://en.wikipedia.org/wiki/Mongolia, https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Flag_of_Mongolia.svg/23px-Flag_of_Mongolia.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Flag_of_Mongolia.svg/800px-Flag_of_Mongolia.svg.png, 800, 400 
Montenegro, Montenegro, https://en.wikipedia.org/wiki/Montenegro, https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Flag_of_Montenegro.svg/23px-Flag_of_Montenegro.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Flag_of_Montenegro.svg/800px-Flag_of_Montenegro.svg.png, 800, 400 
Morocco, Kingdom of Morocco, https://en.wikipedia.org/wiki/Morocco, https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Flag_of_Morocco.svg/23px-Flag_of_Morocco.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Morocco_%28large_stroke%29.svg/800px-Flag_of_Morocco_%28large_stroke%29.svg.png, 800, 533 
Mozambique, Republic of Mozambique, https://en.wikipedia.org/wiki/Mozambique, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Flag_of_Mozambique.svg/23px-Flag_of_Mozambique.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Flag_of_Mozambique.svg/800px-Flag_of_Mozambique.svg.png, 800, 533 
Myanmar, Republic of the Union of Myanmar, https://en.wikipedia.org/wiki/Myanmar, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Flag_of_Myanmar.svg/23px-Flag_of_Myanmar.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Flag_of_Myanmar.svg/800px-Flag_of_Myanmar.svg.png, 800, 533 
Namibia, Republic of Namibia, https://en.wikipedia.org/wiki/Namibia, https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flag_of_Namibia.svg/23px-Flag_of_Namibia.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flag_of_Namibia.svg/800px-Flag_of_Namibia.svg.png, 800, 533 
Nauru, Republic of Nauru, https://en.wikipedia.org/wiki/Nauru, https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Flag_of_Nauru.svg/23px-Flag_of_Nauru.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Flag_of_Nauru.svg/640px-Flag_of_Nauru.svg.png, 640, 320 
Nepal, Federal Democratic Republic of Nepal, https://en.wikipedia.org/wiki/Nepal, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Flag_of_Nepal.svg/16px-Flag_of_Nepal.svg.png, 16, 20, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Flag_of_Nepal.svg/726px-Flag_of_Nepal.svg.png, 726, 885 
Netherlands, Kingdom of the Netherlands, https://en.wikipedia.org/wiki/Kingdom_of_the_Netherlands, https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/23px-Flag_of_the_Netherlands.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/800px-Flag_of_the_Netherlands.svg.png, 800, 533 
New Zealand, New Zealand, https://en.wikipedia.org/wiki/New_Zealand, https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/23px-Flag_of_New_Zealand.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/800px-Flag_of_New_Zealand.svg.png, 800, 400 
Nicaragua, Republic of Nicaragua, https://en.wikipedia.org/wiki/Nicaragua, https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Flag_of_Nicaragua.svg/23px-Flag_of_Nicaragua.svg.png, 23, 14, https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Flag_of_Nicaragua.svg/800px-Flag_of_Nicaragua.svg.png, 800, 480 
Niger, Republic of the Niger, https://en.wikipedia.org/wiki/Niger, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Flag_of_Niger.svg/18px-Flag_of_Niger.svg.png, 18, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Flag_of_Niger.svg/700px-Flag_of_Niger.svg.png, 700, 600 
Nigeria, Federal Republic of Nigeria, https://en.wikipedia.org/wiki/Nigeria, https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Flag_of_Nigeria.svg/23px-Flag_of_Nigeria.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Flag_of_Nigeria.svg/800px-Flag_of_Nigeria.svg.png, 800, 400 
North Korea, Democratic People's Republic of Korea, https://en.wikipedia.org/wiki/Democratic_People%27s_Republic_of_Korea, https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Flag_of_North_Korea.svg/23px-Flag_of_North_Korea.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Flag_of_North_Korea.svg/800px-Flag_of_North_Korea.svg.png, 800, 400 
North Macedonia, Republic of North Macedonia, https://en.wikipedia.org/wiki/North_Macedonia, https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Flag_of_North_Macedonia.svg/23px-Flag_of_North_Macedonia.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Flag_of_North_Macedonia.svg/800px-Flag_of_North_Macedonia.svg.png, 800, 400 
Norway, Kingdom of Norway, https://en.wikipedia.org/wiki/Norway, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/21px-Flag_of_Norway.svg.png, 21, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/640px-Flag_of_Norway.svg.png, 640, 465 
Oman, Sultanate of Oman, https://en.wikipedia.org/wiki/Oman, https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Flag_of_Oman.svg/23px-Flag_of_Oman.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Flag_of_Oman.svg/800px-Flag_of_Oman.svg.png, 800, 400 
Pakistan, Islamic Republic of Pakistan, https://en.wikipedia.org/wiki/Pakistan, https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Flag_of_Pakistan.svg/23px-Flag_of_Pakistan.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Flag_of_Pakistan.svg/800px-Flag_of_Pakistan.svg.png, 800, 533 
Palau, Republic of Palau, https://en.wikipedia.org/wiki/Palau, https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Palau.svg/23px-Flag_of_Palau.svg.png, 23, 14, https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Palau.svg/800px-Flag_of_Palau.svg.png, 800, 500 
Panama, Republic of Panama, https://en.wikipedia.org/wiki/Panama, https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Flag_of_Panama.svg/23px-Flag_of_Panama.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Flag_of_Panama.svg/800px-Flag_of_Panama.svg.png, 800, 533 
Papua New Guinea, Independent State of Papua New Guinea, https://en.wikipedia.org/wiki/Papua_New_Guinea, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Flag_of_Papua_New_Guinea.svg/20px-Flag_of_Papua_New_Guinea.svg.png, 20, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Flag_of_Papua_New_Guinea.svg/640px-Flag_of_Papua_New_Guinea.svg.png, 640, 480 
Paraguay, Republic of Paraguay, https://en.wikipedia.org/wiki/Paraguay, https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Flag_of_Paraguay.svg/23px-Flag_of_Paraguay.svg.png, 23, 13, https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Flag_of_Paraguay.svg/800px-Flag_of_Paraguay.svg.png, 800, 440 
Peru, Republic of Peru, https://en.wikipedia.org/wiki/Peru, https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Flag_of_Peru_%28state%29.svg/23px-Flag_of_Peru_%28state%29.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Flag_of_Peru.svg/800px-Flag_of_Peru.svg.png, 800, 533 
Philippines, Republic of the Philippines, https://en.wikipedia.org/wiki/Philippines, https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Flag_of_the_Philippines.svg/23px-Flag_of_the_Philippines.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Flag_of_the_Philippines.svg/800px-Flag_of_the_Philippines.svg.png, 800, 400 
Poland, Republic of Poland, https://en.wikipedia.org/wiki/Poland, https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Flag_of_Poland.svg/23px-Flag_of_Poland.svg.png, 23, 14, https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Flag_of_Poland.svg/800px-Flag_of_Poland.svg.png, 800, 500 
Portugal, Portuguese Republic, https://en.wikipedia.org/wiki/Portugal, https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Portugal.svg/23px-Flag_of_Portugal.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Portugal.svg/640px-Flag_of_Portugal.svg.png, 640, 427 
Qatar, State of Qatar, https://en.wikipedia.org/wiki/Qatar, https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Flag_of_Qatar.svg/23px-Flag_of_Qatar.svg.png, 23, 9, https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Flag_of_Qatar.svg/800px-Flag_of_Qatar.svg.png, 800, 314 
Romania, Romania, https://en.wikipedia.org/wiki/Romania, https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Romania.svg/23px-Flag_of_Romania.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Romania.svg/640px-Flag_of_Romania.svg.png, 640, 427 
Russia, Russian Federation, https://en.wikipedia.org/wiki/Russian_Federation, https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/800px-Flag_of_Russia.svg.png, 800, 533 
Rwanda, Republic of Rwanda, https://en.wikipedia.org/wiki/Rwanda, https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Flag_of_Rwanda.svg/23px-Flag_of_Rwanda.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Flag_of_Rwanda.svg/800px-Flag_of_Rwanda.svg.png, 800, 533 
Saint Kitts and Nevis, Federation of Saint Christopher and Nevis, https://en.wikipedia.org/wiki/Saint_Kitts_and_Nevis, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_Saint_Kitts_and_Nevis.svg/23px-Flag_of_Saint_Kitts_and_Nevis.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_Saint_Kitts_and_Nevis.svg/800px-Flag_of_Saint_Kitts_and_Nevis.svg.png, 800, 533 
Saint Lucia, Saint Lucia, https://en.wikipedia.org/wiki/Saint_Lucia, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Saint_Lucia.svg/23px-Flag_of_Saint_Lucia.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Saint_Lucia.svg/800px-Flag_of_Saint_Lucia.svg.png, 800, 400 
Saint Vincent and the Grenadines, Saint Vincent and the Grenadines, https://en.wikipedia.org/wiki/Saint_Vincent_and_the_Grenadines, https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Flag_of_Saint_Vincent_and_the_Grenadines.svg/23px-Flag_of_Saint_Vincent_and_the_Grenadines.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Flag_of_Saint_Vincent_and_the_Grenadines.svg/800px-Flag_of_Saint_Vincent_and_the_Grenadines.svg.png, 800, 533 
Samoa, Independent State of Samoa, https://en.wikipedia.org/wiki/Samoa, https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Flag_of_Samoa.svg/23px-Flag_of_Samoa.svg.png, 23, 12, https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Flag_of_Samoa.svg/800px-Flag_of_Samoa.svg.png, 800, 400 
San Marino, Republic of San Marino, https://en.wikipedia.org/wiki/San_Marino, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Flag_of_San_Marino.svg/20px-Flag_of_San_Marino.svg.png, 20, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Flag_of_San_Marino.svg/800px-Flag_of_San_Marino.svg.png, 800, 600 
Saudi Arabia, Kingdom of Saudi Arabia, https://en.wikipedia.org/wiki/Saudi_Arabia, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Flag_of_Saudi_Arabia.svg/23px-Flag_of_Saudi_Arabia.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Flag_of_Saudi_Arabia.svg/800px-Flag_of_Saudi_Arabia.svg.png, 800, 533 
Senegal, Republic of Senegal, https://en.wikipedia.org/wiki/Senegal, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Flag_of_Senegal.svg/23px-Flag_of_Senegal.svg.png, 23, 15, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Flag_of_Senegal.svg/800px-Flag_of_Senegal.svg.png, 800, 533 
